File,Min,Mean,Max
sm2_mm_ACCESS1-3_rcp45_may_mean_2000-2009_mean.tif,144.0,399.7,604.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2000-2009_mean.tif,113.0,382.1,597.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2000-2009_mean.tif,100.0,330.6,591.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2000-2009_mean.tif,95.0,310.1,588.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2000-2009_mean.tif,95.0,320.6,585.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2000-2009_mean.tif,97.0,327.1,584.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2000-2009_mean.tif,97.0,325.5,584.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2000-2009_mean.tif,97.0,325.5,584.0
sm2_mm_ACCESS1-3_rcp45_jan_mean_2010-2019_mean.tif,121.0,331.2,586.0
sm2_mm_ACCESS1-3_rcp45_feb_mean_2010-2019_mean.tif,121.0,334.3,586.0
sm2_mm_ACCESS1-3_rcp45_mar_mean_2010-2019_mean.tif,123.0,340.2,586.0
sm2_mm_ACCESS1-3_rcp45_apr_mean_2010-2019_mean.tif,150.0,364.1,586.0
sm2_mm_ACCESS1-3_rcp45_may_mean_2010-2019_mean.tif,156.0,399.4,598.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2010-2019_mean.tif,123.0,376.6,597.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2010-2019_mean.tif,104.0,326.0,590.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2010-2019_mean.tif,110.0,310.2,587.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2010-2019_mean.tif,114.0,319.5,588.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2010-2019_mean.tif,118.0,326.4,588.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2010-2019_mean.tif,123.0,326.5,588.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2010-2019_mean.tif,123.0,328.3,588.0
sm2_mm_ACCESS1-3_rcp45_jan_mean_2020-2029_mean.tif,136.0,341.3,594.0
sm2_mm_ACCESS1-3_rcp45_feb_mean_2020-2029_mean.tif,136.0,344.2,594.0
sm2_mm_ACCESS1-3_rcp45_mar_mean_2020-2029_mean.tif,137.0,350.2,594.0
