File,Min,Mean,Max
evap_mm_ACCESS1-3_rcp45_jun_total_2000-2009_mean.tif,-12.0,56.7,125.0
evap_mm_ACCESS1-3_rcp45_jul_total_2000-2009_mean.tif,-17.0,68.6,136.0
evap_mm_ACCESS1-3_rcp45_aug_total_2000-2009_mean.tif,-18.0,42.1,84.0
evap_mm_ACCESS1-3_rcp45_sep_total_2000-2009_mean.tif,-11.0,12.3,47.0
evap_mm_ACCESS1-3_rcp45_oct_total_2000-2009_mean.tif,-5.0,1.4,28.0
evap_mm_ACCESS1-3_rcp45_nov_total_2000-2009_mean.tif,-4.0,-0.8,18.0
evap_mm_ACCESS1-3_rcp45_dec_total_2000-2009_mean.tif,-4.0,-0.7,11.0
evap_mm_ACCESS1-3_rcp45_jan_total_2010-2019_mean.tif,-5.0,-1.0,9.0
evap_mm_ACCESS1-3_rcp45_feb_total_2010-2019_mean.tif,-4.0,-0.5,11.0
evap_mm_ACCESS1-3_rcp45_mar_total_2010-2019_mean.tif,-3.0,2.2,21.0
evap_mm_ACCESS1-3_rcp45_apr_total_2010-2019_mean.tif,-3.0,7.6,38.0
evap_mm_ACCESS1-3_rcp45_may_total_2010-2019_mean.tif,-5.0,18.9,75.0
evap_mm_ACCESS1-3_rcp45_jun_total_2010-2019_mean.tif,-10.0,58.6,119.0
evap_mm_ACCESS1-3_rcp45_jul_total_2010-2019_mean.tif,-16.0,69.9,127.0
evap_mm_ACCESS1-3_rcp45_aug_total_2010-2019_mean.tif,-15.0,43.7,91.0
evap_mm_ACCESS1-3_rcp45_sep_total_2010-2019_mean.tif,-10.0,12.6,46.0
evap_mm_ACCESS1-3_rcp45_oct_total_2010-2019_mean.tif,-5.0,1.7,28.0
evap_mm_ACCESS1-3_rcp45_nov_total_2010-2019_mean.tif,-4.0,-0.7,18.0
evap_mm_ACCESS1-3_rcp45_dec_total_2010-2019_mean.tif,-5.0,-1.1,13.0
evap_mm_ACCESS1-3_rcp45_jan_total_2020-2029_mean.tif,-5.0,-1.1,8.0
evap_mm_ACCESS1-3_rcp45_feb_total_2020-2029_mean.tif,-4.0,-0.7,9.0
evap_mm_ACCESS1-3_rcp45_mar_total_2020-2029_mean.tif,-3.0,1.9,19.0
evap_mm_ACCESS1-3_rcp45_apr_total_2020-2029_mean.tif,-3.0,6.9,35.0
evap_mm_ACCESS1-3_rcp45_may_total_2020-2029_mean.tif,-5.0,17.5,66.0
evap_mm_ACCESS1-3_rcp45_jun_total_2020-2029_mean.tif,-13.0,57.9,134.0
evap_mm_ACCESS1-3_rcp45_jul_total_2020-2029_mean.tif,-17.0,75.3,133.0
evap_mm_ACCESS1-3_rcp45_aug_total_2020-2029_mean.tif,-18.0,43.7,87.0
evap_mm_ACCESS1-3_rcp45_sep_total_2020-2029_mean.tif,-9.0,13.5,51.0
evap_mm_ACCESS1-3_rcp45_oct_total_2020-2029_mean.tif,-4.0,1.8,33.0
evap_mm_ACCESS1-3_rcp45_nov_total_2020-2029_mean.tif,-4.0,-0.6,19.0
evap_mm_ACCESS1-3_rcp45_dec_total_2020-2029_mean.tif,-6.0,-1.0,12.0
evap_mm_ACCESS1-3_rcp45_jan_total_2030-2039_mean.tif,-5.0,-0.9,11.0
