File,Min,Mean,Max
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2000-2009_mean.tif,0.0,0.9,1326.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2000-2009_mean.tif,0.0,1.8,3560.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2000-2009_mean.tif,0.0,7.1,5049.0
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2000-2009_mean.tif,0.0,42.3,12908.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2000-2009_mean.tif,0.0,306.7,40241.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2000-2009_mean.tif,0.0,862.8,61760.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2000-2009_mean.tif,0.0,1389.5,69033.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2000-2009_mean.tif,0.0,1403.4,67244.0
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2000-2009_mean.tif,0.0,631.5,52192.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2000-2009_mean.tif,0.0,82.6,19412.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2000-2009_mean.tif,0.0,3.6,5171.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2000-2009_mean.tif,0.0,0.9,2006.0
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2010-2019_mean.tif,0.0,0.3,527.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2010-2019_mean.tif,0.0,0.3,1270.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2010-2019_mean.tif,0.0,1.0,2097.0
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2010-2019_mean.tif,0.0,26.7,10186.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2010-2019_mean.tif,0.0,196.0,34105.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2010-2019_mean.tif,0.0,500.5,47582.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2010-2019_mean.tif,0.0,933.5,51499.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2010-2019_mean.tif,0.0,866.8,49544.0
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2010-2019_mean.tif,0.0,341.0,39225.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2010-2019_mean.tif,0.0,33.5,17790.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2010-2019_mean.tif,0.0,1.8,4263.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2010-2019_mean.tif,0.0,0.3,734.0
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2020-2029_mean.tif,0.0,0.3,591.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2020-2029_mean.tif,0.0,0.4,591.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2020-2029_mean.tif,0.0,0.5,1945.0
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2020-2029_mean.tif,0.0,11.3,3996.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2020-2029_mean.tif,0.0,122.5,18565.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2020-2029_mean.tif,0.0,387.4,35579.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2020-2029_mean.tif,0.0,727.3,45453.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2020-2029_mean.tif,0.0,659.6,51072.0
